City Name,State,Population,lat,lng
Milford,Virginia,90,38.023191,-77.3733137
Rockville,Virginia,4818,37.7259779,-77.6783239
Bowling Green,Virginia,396,38.0535,-77.3473
Port Royal,Virginia,327,38.1657,-77.1989
Lignum,Virginia,110,38.415961,-77.8266604
Rockville,Virginia,163,37.7259779,-77.6783239
Amissville,Virginia,85,38.6715081,-77.9955519
Mechanicsville,Virginia,42,37.6263,-77.3561
Culpeper,Virginia,51,38.4704,-78.0001
Culpeper,Virginia,138,38.4704,-78.0001
Culpeper,Virginia,85,38.4704,-78.0001
Mechanicsville,Virginia,175,37.6263,-77.3561
Herndon,Virginia,25,38.9699,-77.3867
Mason Neck,Virginia,31,38.6556,-77.1819
Great Falls,Virginia,345,39.011,-77.3013
Bealeton,Virginia,58,38.5822,-77.7781
Rockville,Virginia,63,37.7259779,-77.6783239
Warrenton,Virginia,4250,38.7176,-77.7976
Farmington Hills,Virginia,1250,38.95969761898765,-77.57280449929513
Remington,Virginia,1540,38.5346,-77.8083
Warrenton,Virginia,148,38.7176,-77.7976
Warrenton,Virginia,40,38.7176,-77.7976
King George,Virginia,3985,38.2807,-77.1896
King George,Virginia,208,38.2807,-77.1896
King George,Virginia,230,38.2807,-77.1896
Dahlgren,Virginia,50,38.3443,-77.0624
King George,Virginia,928,38.2807,-77.1896
King George,Virginia,100,38.2807,-77.1896
King George,Virginia,97,38.2807,-77.1896
King George,Virginia,1659,38.2807,-77.1896
Aldie,Virginia,70,38.9761,-77.645
Hillsboro,Virginia,88,39.1987,-77.7239
Mount Jackson,Virginia,60,38.739,-78.651
Mount Jackson,Virginia,803,38.739,-78.651
Purcellville,Virginia,8929,39.1378,-77.711
Sterling,Virginia,45,39.0052,-77.405
Stanardsville,Virginia,25,38.2991,-78.4368
Aroda,Virginia,90,38.3270766,-78.2334288
Rockville,Virginia,38,37.7259779,-77.6783239
Nokesville,Virginia,44,38.694,-77.5757
Bristow,Virginia,350,38.7233263,-77.5365669
Quantico,Virginia,19000,38.5224,-77.2902
Washington,Virginia,460,38.7122,-78.1598
Washington,Virginia,650,38.7122,-78.1598
Washington,Virginia,79,38.7122,-78.1598
Washington,Virginia,198,38.7122,-78.1598
Huntly,Virginia,220,38.8265034,-78.1122208
Banner Elk,Virginia,175,,
Richmond,Virginia,50,37.5295,-77.4756
Stafford,Virginia,123684,38.4167265,-77.4579783
Woodbridge,Virginia,40,38.6409,-77.258
Eldersburg,Virginia,110,,
Manassas Park,Virginia,14051,38.7709,-77.4429
Fredricksted,Us Virgin Islands,98,,
,Us Virgin Islands,267,,
,Us Virgin Islands,958,,
,Us Virgin Islands,450,,
,Us Virgin Islands,99,,
,Us Virgin Islands,219,,
,Us Virgin Islands,45,,
Carrollton,Vermont,237,,
Killington,Vermont,76,43.67433,-72.7784445
Bomoseen,Vermont,425,43.6436878,-73.1988337
Quechee,Vermont,83,43.6445,-72.4184
Bristol,Vermont,2103,44.1332662,-73.0785227
Vergennes,Vermont,205,44.1664,-73.2557
Vergennes,Vermont,5100,44.1664,-73.2557
Whiting,Vermont,61,43.8641679,-73.200708
Bennington,Vermont,13250,42.8788667,-73.1968205
Dorset,Vermont,100,43.2397974,-73.00927
Pownal,Vermont,133,42.7653,-73.2355
Westboro,Vermont,55,,
Readsboro,Vermont,375,42.7718433,-72.9467908
East Burke,Vermont,142,44.5875,-71.9403
East Hardwick,Vermont,350,44.5217205,-72.3087159
East Haven,Vermont,150,44.656168550000004,-71.82257755929047
Lunenburg,Vermont,250,44.457,-71.6803
Franklin,Vermont,400,44.9817713,-72.915614
Jeffersonville,Vermont,700,44.6427,-72.8282
Andover,Vermont,75,43.2773768,-72.6961949
Morrisville,Vermont,150,44.5583,-72.5933
Morrisville,Vermont,2935,44.5583,-72.5933
South Burlington,Vermont,139,44.4622,-73.2202
Braintree,Vermont,252,43.970190450000004,-72.722014100449
Randolph,Vermont,2700,43.9253287,-72.6659422
Coventry,Vermont,251,44.8658913,-72.2648552
Greensboro,Vermont,551,44.5760038,-72.2956806
Newport,Vermont,4766,44.9372,-72.209
Newport Center,Vermont,330,44.9527,-72.3065
North Troy,Vermont,864,44.9963,-72.4038
North Troy,Vermont,315,44.9963,-72.4038
Danby,Vermont,385,43.3452,-72.9946
Mendon,Vermont,34,43.6513739,-72.9275253
Pittsford,Vermont,1923,43.70636,-73.0277504
Wallingford,Vermont,63,43.4717502,-72.9771002
Websterville,Vermont,367,44.1619,-72.4733
Montpelier,Vermont,139,44.2659,-72.5717
Montpelier,Vermont,300,44.2659,-72.5717
Marshfield,Vermont,350,44.3513146,-72.3535081
Burlington,Vermont,100,44.4876,-73.2316
Worcester,Vermont,350,44.3736006,-72.5504119
South Londonderry,Vermont,308,43.1904,-72.8118
Wilmington,Vermont,1400,42.868519,-72.871024
Wilmington,Vermont,2594,42.868519,-72.871024
Barnard,Vermont,50,43.7286349,-72.6188601
Cavendish,Vermont,950,43.3820189,-72.6085084
White River Jct,Vermont,7600,,
New City,Vermont,180,,
Bondville,Vermont,540,43.1444127,-72.8783775
Victoria,Vermont,60,,
Pittsfield,Vermont,88,43.7730063,-72.8131838
Colchester,Vermont,42,44.534084,-73.1846098
Milton,Vermont,65,44.6303955,-73.1159608
Sheffield,Vermont,50,44.5996,-72.116
Killington,Vermont,108,43.67433,-72.7784445
Killington,Vermont,189,43.67433,-72.7784445
Poughkeepsie,Vermont,42,,
Westminster,Vermont,200,43.0678903,-72.4586472
Stockton,Vermont,240,,
Colchester,Vermont,30,44.534084,-73.1846098
Rutland,Vermont,300,43.6092,-72.9783
Andover,Vermont,63,43.2773768,-72.6961949
Concord,Vermont,1058,44.4288767,-71.888608
Waitsfield,Vermont,63,44.1924801,-72.8223267
Barton,Vermont,26,44.7484736,-72.1806582
Charlotte,Vermont,64,44.3105141,-73.2531419
Barrington,Vermont,82,,
Manchester Center,Vermont,45,43.182,-73.0369
Bondville,Vermont,362,43.1444127,-72.8783775
Killington,Vermont,212,43.67433,-72.7784445
Plymouth,Vermont,252,43.5355839,-72.7217781
West Dover,Vermont,100,42.9395022,-72.8531357
Barton,Vermont,181,44.7484736,-72.1806582
Warren,Vermont,105,44.1139265,-72.8555364
Braintree,Vermont,37,43.970190450000004,-72.722014100449
West Dover,Vermont,210,42.9395022,-72.8531357
Stanstead,Vermont,142,,
Bondville,Vermont,241,43.1444127,-72.8783775
Rutland,Vermont,60,43.6092,-72.9783
Killington,Vermont,116,43.67433,-72.7784445
Starksboro,Vermont,245,44.2273281,-73.0568483
Brandon,Vermont,850,43.7982806,-73.087913
Newfane,Vermont,59,42.9855947,-72.6554243
Brownsville,Vermont,380,43.4686825,-72.4709245
Sunderland,Vermont,88,43.113515,-73.103714
Woodstock,Vermont,105,43.6247646,-72.5189791
Brandon,Vermont,176,43.7982806,-73.087913
Thetford,Vermont,306,43.83575905,-72.25194159876418
Clarendon,Vermont,960,43.5182261,-72.9711607
Bellows Falls,Vermont,115,43.1344,-72.455
Hartland,Vermont,573,43.5408824,-72.3990809
Vernon,Vermont,348,42.7620504,-72.5138672
Montpelier,Vermont,193,44.2659,-72.5717
Lowell,Vermont,120,44.7993453,-72.447494
Sunderland,Vermont,360,43.113515,-73.103714
W. Burke,Vermont,250,44.6415291,-71.9796912
Peacham,Vermont,110,44.3296,-72.1725
Pownal,Vermont,428,42.7653,-73.2355
Waterford,Vermont,203,44.38813075,-71.95714833120239
West Charleston,Vermont,145,44.898758,-72.0597319
Dummerston,Vermont,280,42.93244425,-72.58652717925446
Bristol,Vermont,359,44.1332662,-73.0785227
Wolcott,Vermont,340,44.5476,-72.4617
Charlotte,Vermont,550,44.3105141,-73.2531419
Bridport,Vermont,107,43.985058,-73.3126201
Thetford Center,Vermont,475,43.8286805,-72.2462023
Eden,Vermont,180,44.7074205,-72.5454357
Killington,Vermont,172,43.67433,-72.7784445
West Dover,Vermont,48,42.9395022,-72.8531357
South Hero,Vermont,760,44.6479,-73.3017
Warren,Vermont,48,44.1139265,-72.8555364
Brandon,Vermont,48,43.7982806,-73.087913
Ludlow,Vermont,292,43.3961459,-72.7011648
White River Junction,Vermont,50,43.6499,-72.329
Killington,Vermont,284,43.67433,-72.7784445
Putney,Vermont,338,42.9751766,-72.5215973
South Londonderry,Vermont,41,43.1904,-72.8118
Townshend,Vermont,52,43.047,-72.6692
Middlebury,Vermont,30,44.014299,-73.167229
Putney,Vermont,33,42.9751766,-72.5215973
Walden,Vermont,160,44.449781,-72.2233339
Montpelier,Vermont,85,44.2659,-72.5717
Grand Isle,Vermont,1600,44.722515,-73.2931129
Dorset,Vermont,101,43.2397974,-73.00927
West Dover,Vermont,800,42.9395022,-72.8531357
West Pawlet,Vermont,352,43.3575,-73.247
West Dover,Vermont,679,42.9395022,-72.8531357
Castleton,Vermont,75,43.6111275,-73.1807089
Pownal,Vermont,400,42.7653,-73.2355
Hartland,Vermont,104,43.5408824,-72.3990809
Hartland,Vermont,50,43.5408824,-72.3990809
Manchester,Vermont,82,43.176909,-73.0568716
Killington,Vermont,116,43.67433,-72.7784445
Springfield,Vermont,80,43.2988213,-72.4817747
N Ferrisburgh,Vermont,73,44.2594979,-73.2112346
Arlington,Vermont,220,43.0750066,-73.1541875
Stowe,Vermont,25,44.4643768,-72.6856197
Lynnfield,Vermont,80,,
Pownal,Vermont,40,42.7653,-73.2355
New Haven,Vermont,115,44.1266,-73.151
Ripton,Vermont,40,43.9738222,-73.0337694
Lyndonville,Vermont,49,44.5351,-72.0017
Essex Jct,Vermont,63,,
St Albans,Vermont,31,44.8107911,-73.0833607
Newport,Vermont,68,44.9372,-72.209
Waitsfield,Vermont,52,44.1924801,-72.8223267
Bellows Falls,Vermont,84,43.1344,-72.455
Craftsbury,Vermont,32,44.6361057,-72.3732957
Vernon,Vermont,269,42.7620504,-72.5138672
Killington,Vermont,73,43.67433,-72.7784445
Brattleboro,Vermont,60,42.8507588,-72.5572913
St. Albans,Vermont,150,44.8119,-73.0849
Rochester,Vermont,60,43.8747279,-72.8085322
Portsmouth,Vermont,35,,
Keene,Vermont,60,44.3689387192776,-72.28018967504534
Hardwick,Vermont,266,44.5043429,-72.3659998
Westford,Vermont,29,44.6079,-73.0113
East Dorset,Vermont,47,43.245,-73.0069
Hyde Park,Vermont,88,44.5935986,-72.6170954
Poultney,Vermont,33,43.5172045,-73.2363024
Waltham,Vermont,424,44.12589065,-73.23344498851795
Acme,Washington,568,48.7158,-122.2077
Port Orchard,Washington,19,47.5163,-122.661
Kelso,Washington,211,46.1236,-122.8909
Yakima,Washington,67,46.5923,-120.5496
Mount Vernon,Washington,42,48.4203,-122.3115
Freeland,Washington,100,48.0186,-122.5359
Port Orchard,Washington,310,47.5163,-122.661
Port Orchard,Washington,27,47.5163,-122.661
Kennewick,Washington,40,46.1978,-119.1732
Tonasket,Washington,54,48.7075,-119.4409
Dallesport,Washington,233,45.6316,-121.1749
Yakima,Washington,3036,46.5923,-120.5496
Napavine,Washington,87,46.5843,-122.9007
Winthrop,Washington,642,48.4715,-120.1792
Montesano,Washington,237,47.0102,-123.5857
Woodland,Washington,212,45.9145,-122.7505
Port Townsend,Washington,156,48.122,-122.7877
Cashmere,Washington,58,47.5175,-120.467
Usk,Washington,75,48.3137939,-117.2796637
Lopez Island,Washington,40,48.49559495,-122.9041221116354
Warden,Washington,38,46.9672,-119.0523
Napavine,Washington,56,46.5843,-122.9007
Newberg,Washington,286,43.43312225,-88.04904895000001
Port Orchard,Washington,63,47.5163,-122.661
Woodland,Washington,290,45.9145,-122.7505
Yakima,Washington,44,46.5923,-120.5496
Northport,Washington,94,48.9158,-117.7797
Poulsbo,Washington,60,47.7417,-122.6407
Lacey,Washington,62,47.0462,-122.7933
Monroe,Washington,30,47.8595,-121.9851
Cashmere,Washington,51,47.5175,-120.467
Dallesport,Washington,92,45.6316,-121.1749
Davenport,Washington,193,47.655,-118.1519
Newberg,Washington,44,43.43312225,-88.04904895000001
Moses Lake,Washington,100,47.1279,-119.2759
Fall City,Washington,49,47.5717,-121.9133
Lacey,Washington,40,47.0462,-122.7933
Olympia,Washington,45,47.0417,-122.8959
Newberg,Washington,135,43.43312225,-88.04904895000001
Port Orchard,Washington,69,47.5163,-122.661
Bellingham,Washington,41,48.7548,-122.469
Colville,Washington,150,48.5454,-117.8985
Yakima,Washington,45,46.5923,-120.5496
Cashmere,Washington,102,47.5175,-120.467
Orondo,Washington,292,47.6255396,-120.2258147
Kennewick,Washington,450,46.1978,-119.1732
White Plains,Washington,66,,
Benton City,Washington,26,46.2622,-119.4812
Puyallup,Washington,45,47.1793,-122.2902
Tacoma,Washington,336,47.2431,-122.4531
Freeland,Washington,185,48.0186,-122.5359
Tacoma,Washington,5647,47.2431,-122.4531
Shelton,Washington,260,47.2186,-123.1121
Yakima,Washington,76,46.5923,-120.5496
Richland,Washington,25,46.2824,-119.2939
Newberg,Washington,211,43.43312225,-88.04904895000001
Mount Vernon,Washington,34,48.4203,-122.3115
Yakima,Washington,60,46.5923,-120.5496
Shelton,Washington,28,47.2186,-123.1121
Tonasket,Washington,54,48.7075,-119.4409
Yakima,Washington,75,46.5923,-120.5496
Yakima,Washington,48,46.5923,-120.5496
Warden,Washington,34,46.9672,-119.0523
Yakima,Washington,159,46.5923,-120.5496
Yakima,Washington,50,46.5923,-120.5496
Raymond,Washington,56,46.6839,-123.738
Newberg,Washington,320,43.43312225,-88.04904895000001
Spokane,Washington,30,47.6671,-117.433
Raymond,Washington,90,46.6839,-123.738
Freeland,Washington,286,48.0186,-122.5359
Newberg,Washington,90,43.43312225,-88.04904895000001
Poulsbo,Washington,16449,47.7417,-122.6407
Husum,Washington,302,45.7992866,-121.4870189
Cathlamet,Washington,259,46.2056,-123.3835
Grayland,Washington,21,46.8304,-124.0898
Colville,Washington,55,48.5454,-117.8985
East Wentachee,Washington,81,,
Elk,Washington,49,48.0162861,-117.2766032
Newberg,Washington,435,43.43312225,-88.04904895000001
Yakima,Washington,310,46.5923,-120.5496
Yakima,Washington,48,46.5923,-120.5496
Stanwood,Washington,50,48.2449,-122.3426
Vancouver,Washington,352,45.6366,-122.5967
Paterson,Washington,250,45.9370774,-119.6028038
Chehalis,Washington,60,46.6638,-122.965
Mattawa,Washington,120,46.737,-119.9043
Gig Harbor,Washington,95,47.3352,-122.5964
Lummi Island,Washington,35,48.6945706,-122.66998187943878
Cle Elum,Washington,100,47.1943,-120.9539
Chehalis,Washington,36,46.6638,-122.965
Wallula,Washington,58,46.0847,-118.9056
Vancouver,Washington,250,45.6366,-122.5967
Port Orchard,Washington,100,47.5163,-122.661
Wenatchee,Washington,177,47.436,-120.3295
Napavine,Washington,48,46.5843,-122.9007
Olympia,Washington,477,47.0417,-122.8959
Othello,Washington,42,46.8221,-119.1653
Moses Lake,Washington,312,47.1279,-119.2759
Mount Vernon,Washington,35,48.4203,-122.3115
Wauna,Washington,30,47.386,-122.6695
Newberg,Washington,44,43.43312225,-88.04904895000001
Lacey,Washington,150,47.0462,-122.7933
Brewster,Washington,489,48.1015,-119.7762
East Wenatchee,Washington,86,47.4174,-120.2822
Sequim,Washington,971,48.0746,-123.0945
Kettle Falls,Washington,70,48.6055,-118.062
Chelan,Washington,40,47.8415,-120.0262
Bridgeport,Washington,2214,48.0069,-119.6726
Lind,Washington,61,46.9705,-118.6165
Yakima,Washington,30,46.5923,-120.5496
Newberg,Washington,48,43.43312225,-88.04904895000001
Raymond,Washington,165,46.6839,-123.738
Mount Vernon,Washington,200,48.4203,-122.3115
Sequim,Washington,42,48.0746,-123.0945
Stevenson,Washington,500,45.6927,-121.8949
Tekoa,Washington,45,47.2248,-117.0731
Newberg,Washington,35,43.43312225,-88.04904895000001
Othello,Washington,210,46.8221,-119.1653
Yakima,Washington,92,46.5923,-120.5496
Pasco,Washington,197,46.2506,-119.1305
Kennewick,Washington,32,46.1978,-119.1732
Newberg,Washington,111,43.43312225,-88.04904895000001
Yakima,Washington,108,46.5923,-120.5496
Camano Island,Washington,30,48.1625483,-122.49502681973634
Newberg,Washington,73,43.43312225,-88.04904895000001
Mount Vernon,Washington,246,48.4203,-122.3115
Mount Vernon,Washington,53,48.4203,-122.3115
Mount Vernon,Washington,1071,48.4203,-122.3115
Spokane,Washington,375,47.6671,-117.433
Newberg,Washington,591,43.43312225,-88.04904895000001
Stanwood,Washington,167,48.2449,-122.3426
Pasco,Washington,97,46.2506,-119.1305
Newberg,Washington,62,43.43312225,-88.04904895000001
Newberg,Washington,123,43.43312225,-88.04904895000001
Port Orchard,Washington,211,47.5163,-122.661
Newberg,Washington,30,43.43312225,-88.04904895000001
Sammamish,Washington,165,47.6017,-122.0416
Moses Lake,Washington,365,47.1279,-119.2759
Carnation,Washington,173,47.6443,-121.904
Newberg,Washington,46,43.43312225,-88.04904895000001
Port Orchard,Washington,66,47.5163,-122.661
Napavine,Washington,449,46.5843,-122.9007
Carson,Washington,3015,45.7354,-121.8219
Tonasket,Washington,71,48.7075,-119.4409
Everett,Washington,88,47.9525,-122.1669
Moses Lake,Washington,359,47.1279,-119.2759
Cathlamet,Washington,1636,46.2056,-123.3835
Othello,Washington,128,46.8221,-119.1653
Spokane,Washington,90,47.6671,-117.433
Custer,Washington,116,48.9127,-122.6369
Freeland,Washington,14,48.0186,-122.5359
Arlington,Washington,78,48.1701,-122.1442
Chelan,Washington,9425,47.8415,-120.0262
Vancouver,Washington,90,45.6366,-122.5967
Shelton,Washington,52,47.2186,-123.1121
Mount Vernon,Washington,60,48.4203,-122.3115
Graham,Washington,581,47.0322,-122.2827
Seattle,Washington,120,47.6211,-122.3244
Newberg,Washington,32,43.43312225,-88.04904895000001
Chewelah,Washington,2615,48.293,-117.7336
Elma,Washington,38,47.0055,-123.4112
Othello,Washington,33,46.8221,-119.1653
Reardan,Washington,182,47.6698,-117.878
Othello,Washington,78,46.8221,-119.1653
Napavine,Washington,50,46.5843,-122.9007
Port Orchard,Washington,28,47.5163,-122.661
Tonasket,Washington,63,48.7075,-119.4409
Port Orchard,Washington,170,47.5163,-122.661
Copalis Beach,Washington,74,47.1205,-124.1721
Colfax,Washington,3624,46.9029,-117.34
Yakima,Washington,77,46.5923,-120.5496
Rock Island,Washington,297,47.3733,-120.142
West Richland,Washington,500,46.3115,-119.3999
Dallesport,Washington,32,45.6316,-121.1749
Port Orchard,Washington,117,47.5163,-122.661
Oak Harbor,Washington,75,48.2964,-122.6333
Newberg,Washington,75,43.43312225,-88.04904895000001
Yakima,Washington,180,46.5923,-120.5496
Yakima,Washington,131,46.5923,-120.5496
Colville,Washington,162,48.5454,-117.8985
Othello,Washington,27,46.8221,-119.1653
Coupeville,Washington,4077,48.2172,-122.6775
Newberg,Washington,64,43.43312225,-88.04904895000001
Ephrata,Washington,1108,47.3122,-119.5341
Sequim,Washington,32,48.0746,-123.0945
Yakima,Washington,31,46.5923,-120.5496
Raymond,Washington,4207,46.6839,-123.738
Enumclaw,Washington,146,47.2018,-121.9897
Woodland,Washington,1,45.9145,-122.7505
Republic,Washington,316,48.6483,-118.7333
Custer,Washington,365,48.9127,-122.6369
Tonasket,Washington,150,48.7075,-119.4409
Ellensburg,Washington,45,46.9999,-120.5475
Newberg,Washington,37,43.43312225,-88.04904895000001
Shelton,Washington,60,47.2186,-123.1121
Kennewick,Washington,300,46.1978,-119.1732
Reardan,Washington,130,47.6698,-117.878
Newberg,Washington,55,43.43312225,-88.04904895000001
Freeland,Washington,90,48.0186,-122.5359
Lynden,Washington,450,48.9502,-122.4545
Freeland,Washington,75,48.0186,-122.5359
Port Orchard,Washington,930,47.5163,-122.661
Brinnon,Washington,350,47.6689,-122.9248
East Wentachee,Washington,131,,
Newport,Washington,1299,48.1781,-117.0546
Moses Lake,Washington,88,47.1279,-119.2759
Sequim,Washington,167,48.0746,-123.0945
Bridgeport,Washington,330,48.0069,-119.6726
Tonasket,Washington,220,48.7075,-119.4409
Moses Lake,Washington,27,47.1279,-119.2759
Cle Elum,Washington,114,47.1943,-120.9539
Newberg,Washington,309,43.43312225,-88.04904895000001
Tacoma,Washington,222,47.2431,-122.4531
Tonasket,Washington,60,48.7075,-119.4409
Yelm,Washington,558,46.9398,-122.6262
Yakima,Washington,54,46.5923,-120.5496
Centerville,Washington,115,45.754,-120.908
Wenatchee,Washington,36,47.436,-120.3295
Yakima,Washington,150,46.5923,-120.5496
Cheney,Washington,17108,47.4901,-117.579
Newberg,Washington,76,43.43312225,-88.04904895000001
Freeland,Washington,27,48.0186,-122.5359
Eastsound,Washington,3681,48.696771,-122.9054625
Kennewick,Washington,70,46.1978,-119.1732
Arlington,Washington,90,48.1701,-122.1442
Sun Valley,Washington,55,37.17559035,-113.33420631359563
Port Orchard,Washington,52,47.5163,-122.661
Electric City,Washington,1812,47.9218,-119.0475
Newberg,Washington,40,43.43312225,-88.04904895000001
Newberg,Washington,619,43.43312225,-88.04904895000001
Port Orchard,Washington,66,47.5163,-122.661
Sun Valley,Washington,65,37.17559035,-113.33420631359563
Eltopia,Washington,100,46.4587486,-119.0172292
Port Orchard,Washington,251,47.5163,-122.661
Endicott,Washington,488,46.9282,-117.6867
Enumclaw,Washington,17425,47.2018,-121.9897
Silverdale,Washington,2909,47.6663,-122.6828
Port Orchard,Washington,54,47.5163,-122.661
Santa Rosa,Washington,39,,
Auburn,Washington,43,47.3039,-122.2108
Mount Vernon,Washington,290,48.4203,-122.3115
Everson,Washington,3762,48.9125,-122.3507
Arlington,Washington,250,48.1701,-122.1442
Poulsbo,Washington,40,47.7417,-122.6407
Marshall,Washington,443,47.5646001,-117.4954243
Vancouver,Washington,216,45.6366,-122.5967
Fircrest,Washington,8095,47.2307,-122.5157
Moses Lake,Washington,90,47.1279,-119.2759
Port Orchard,Washington,34,47.5163,-122.661
Lopez Island,Washington,1180,48.49559495,-122.9041221116354
Woodinville,Washington,90,47.757,-122.1477
Naches,Washington,44,46.7258,-120.6909
Port Orchard,Washington,40,47.5163,-122.661
Gig Harbor,Washington,204,47.3352,-122.5964
Port Orchard,Washington,50,47.5163,-122.661
Snohomish,Washington,51,47.9276,-122.0969
Napavine,Washington,186,46.5843,-122.9007
Prosser,Washington,162,46.2068,-119.7663
Spokane,Washington,41,47.6671,-117.433
Fox Island,Washington,3255,47.2477,-122.6256
Freeland,Washington,1264,48.0186,-122.5359
Freeland,Washington,75,48.0186,-122.5359
Brewster,Washington,60,48.1015,-119.7762
Mount Vernon,Washington,47,48.4203,-122.3115
Port Orchard,Washington,85,47.5163,-122.661
Wapato,Washington,48,46.4437,-120.4215
George,Washington,1035,47.0846,-119.86
Gig Harbor,Washington,14902,47.3352,-122.5964
Lynden,Washington,71,48.9502,-122.4545
Freeland,Washington,26,48.0186,-122.5359
Goldbar,Washington,2661,47.8559479,-121.7007746
Port Orchard,Washington,57,47.5163,-122.661
Puyallup,Washington,1461,47.1793,-122.2902
Newberg,Washington,285,43.43312225,-88.04904895000001
Beverly,Washington,126,46.8348,-119.9301
Selah,Washington,280,46.6481,-120.539
Ellensburg,Washington,260,46.9999,-120.5475
Woodland,Washington,45,45.9145,-122.7505
Woodland,Washington,200,45.9145,-122.7505
Woodland,Washington,347,45.9145,-122.7505
Yakima,Washington,53,46.5923,-120.5496
Sultan,Washington,122,47.871,-121.8043
Westport,Washington,240,46.8917,-124.1118
Loon Lake,Washington,120,48.0661,-117.6288
Yakima,Washington,65,46.5923,-120.5496
Port Orchard,Washington,69,47.5163,-122.661
Maple Falls,Washington,39,48.9179,-122.0943
Hoquiam,Washington,72,46.9863,-123.9022
Freeland,Washington,235,48.0186,-122.5359
Napavine,Washington,81,46.5843,-122.9007
Waverly,Washington,649,47.338,-117.2312
Pasco,Washington,656,46.2506,-119.1305
Poulsbo,Washington,66,47.7417,-122.6407
Shelton,Washington,460,47.2186,-123.1121
Port Orchard,Washington,95,47.5163,-122.661
Everett,Washington,348,47.9525,-122.1669
Moses Lake,Washington,105,47.1279,-119.2759
Woodland,Washington,24,45.9145,-122.7505
Packwood,Washington,1425,46.6085,-121.6703
Woodland,Washington,251,45.9145,-122.7505
Mount Vernon,Washington,770,48.4203,-122.3115
Yakima,Washington,45,46.5923,-120.5496
Lummi Island,Washington,137,48.6945706,-122.66998187943878
Yakima,Washington,95,46.5923,-120.5496
Newberg,Washington,110,43.43312225,-88.04904895000001
Shelton,Washington,1845,47.2186,-123.1121
Snohomish,Washington,250,47.9276,-122.0969
Colville,Washington,290,48.5454,-117.8985
Spokane,Washington,2450,47.6671,-117.433
Port Orchard,Washington,36,47.5163,-122.661
Snohomish,Washington,47,47.9276,-122.0969
Ilwaco,Washington,2757,46.31,-124.0417
Tonasket,Washington,540,48.7075,-119.4409
Index,Washington,420,47.8212,-121.5561
Port Angeles,Washington,32,48.1141,-123.4565
Arlington,Washington,120,48.1701,-122.1442
Napavine,Washington,31,46.5843,-122.9007
Ion,Washington,2395,47.7370115,-122.32483196487738
Spokane,Washington,4150,47.6671,-117.433
Maple Falls,Washington,125,48.9179,-122.0943
Puyallup,Washington,455,47.1793,-122.2902
Port Ludlow,Washington,600,47.9101,-122.7006
Port Townsend,Washington,249,48.122,-122.7877
Seattle,Washington,60,47.6211,-122.3244
Woodland,Washington,300,45.9145,-122.7505
Newberg,Washington,213,43.43312225,-88.04904895000001
Allyn,Washington,121,47.3863,-122.8386
Pasco,Washington,80,46.2506,-119.1305
Kahlotus,Washington,262,46.6433,-118.5559
Lacey,Washington,50,47.0462,-122.7933
Oak Harbor,Washington,50,48.2964,-122.6333
Port Orchard,Washington,2760,47.5163,-122.661
Sammamish,Washington,65598,47.6017,-122.0416
Port Orchard,Washington,242,47.5163,-122.661
Federal Way,Washington,116906,47.3091,-122.3358
Snohomish,Washington,33,47.9276,-122.0969
Cle Elum,Washington,668,47.1943,-120.9539
Newberg,Washington,58,43.43312225,-88.04904895000001
Goldendale,Washington,551,45.8192,-120.8233
Port Orchard,Washington,54,47.5163,-122.661
Port Orchard,Washington,35,47.5163,-122.661
Newberg,Washington,134,43.43312225,-88.04904895000001
Arlington,Washington,96,48.1701,-122.1442
Carnation,Washington,406,47.6443,-121.904
Ravensdale,Washington,404,47.3589,-121.9781
Newberg,Washington,75,43.43312225,-88.04904895000001
Tacoma,Washington,151,47.2431,-122.4531
Medical Lake,Washington,94,47.5712,-117.6893
Black Diamond,Washington,100,47.313,-122.0181
Arlington,Washington,166,48.1701,-122.1442
Ellensburg,Washington,43,46.9999,-120.5475
Port Orchard,Washington,135,47.5163,-122.661
Lakewood,Washington,62089,47.1628,-122.5299
Lamont,Washington,136,47.2007,-117.9049
Bellingham,Washington,45,48.7548,-122.469
Lacey,Washington,267,47.0462,-122.7933
Freeland,Washington,1048,48.0186,-122.5359
Newberg,Washington,35,43.43312225,-88.04904895000001
Onalaska,Washington,1983,46.5782,-122.7114
Liberty Lake,Washington,14212,47.6686,-117.1036
Port Orchard,Washington,106,47.5163,-122.661
Friday Harbor,Washington,81,48.5324,-123.0657
Wapato,Washington,180,46.4437,-120.4215
Long Beach,Washington,4052,46.3558,-124.0556
Newberg,Washington,736,43.43312225,-88.04904895000001
Tonasket,Washington,72,48.7075,-119.4409
Port Orchard,Washington,317,47.5163,-122.661
Port Orchard,Washington,74,47.5163,-122.661
Newberg,Washington,68,43.43312225,-88.04904895000001
Yakima,Washington,2150,46.5923,-120.5496
Stanwood,Washington,539,48.2449,-122.3426
Port Orchard,Washington,238,47.5163,-122.661
Rosalia,Washington,215,47.2363,-117.3764
Mansfield,Washington,380,47.8119,-119.6379
Maple Falls,Washington,194,48.9179,-122.0943
Yakima,Washington,49,46.5923,-120.5496
Centralia,Washington,156,46.7223,-122.9696
Tumwater,Washington,120,46.9891,-122.9175
Renton,Washington,435,47.4784,-122.1918
,Washington,191,47.6546655,-122.30979428415324
